公金支出情報（平成３０年４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,中小河川整備費,需用費 一般需用費,少額支払案件に係る資金前渡金の請求について（4月）,"50,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,駐車場利用料金の支出について（管理課）,"10,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,駐車場利用料金の支出について（用地課）,"10,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,駐車場利用料金の支出について（工事一課）,"20,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,駐車場利用料金の支出について（工事二課）,"10,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,駐車場利用料金の支出について（補修課）,"20,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月10日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料（府3.2.2の2、国立3.3.2）,"4,718,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月12日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償料（西東京5.5.1東伏見公園）,"3,726,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月17日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償料（石神井川・東伏見公園）,"3,532,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月17日,一般会計,土木費,道路橋梁費,街路整備費,工事請負費,街路築造工事及び電線共同溝設置工事 29北南-三3.2.6,"3,108,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月17日,一般会計,土木費,道路橋梁費,街路整備費,工事請負費,街路築造工事及び電線共同溝設置工事 29北南-三3.2.6,"19,092,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月18日,一般会計,土木費,河川海岸費,中小河川整備費,需用費 光熱水費,４月分  公共料金支払,"3,801 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月19日,一般会計,土木費,道路橋梁費,道路整備費,補償補填及賠償金,物件移転補償料（都233）,"4,496,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月19日,一般会計,土木費,河川海岸費,水防費,使用料及賃借料,武蔵野水防倉庫敷地(水道局用地)使用許可に伴う支払い,"843,624 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,道路整備費,需用費 一般需用費,追録の購入（現行日本法規）,"32,256 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料（府3.2.2の2、国立3.3.2）,"12,231,649 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,橋梁整備費,使用料及賃借料,土地賃借料（主18・関戸橋）,"2,611,224 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"8,196 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,河川海岸費,水防費,需用費 光熱水費,４月分  公共料金支払,"1,704 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月25日,一般会計,土木費,道路橋梁費,道路整備費,需用費 一般需用費,追録の購入（現行日本法規）,"34,048 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月25日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"6,180 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料（三3.4.7）,"9,942,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料（府3.2.2の2、国立3.3.2）,"3,345,000 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料（西3.4.9Ⅱ期）,"9,837,967 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路補修費,需用費 光熱水費,４月分  公共料金支払,"7,166 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,交通安全施設費,需用費 光熱水費,４月分  公共料金支払,"2,456 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路補修費,需用費 光熱水費,４月分  公共料金支払,"39,654 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,水防費,需用費 光熱水費,４月分  公共料金支払,"1,069 "
建設局,北多摩南部建設事務所,庶務課,平成30年04月27日,一般会計,土木費,道路橋梁費,街路整備費,需用費 光熱水費,４月分  公共料金支払,720 
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,需用費 一般需用費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"50,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,道路橋梁費,道路補修費,需用費 一般需用費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"60,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,道路橋梁費,道路整備費,需用費 一般需用費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"60,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,中小河川整備費,需用費 一般需用費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"60,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,道路橋梁費,道路補修費,役務費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"20,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,道路橋梁費,街路整備費,役務費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"20,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,中小河川整備費,役務費,複数の少額支払案件にかかる前渡金（平成30年4月分）,"10,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月02日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,複数の少額支払案件にかかる前渡金（平成30年4月分）,"20,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月18日,一般会計,土木費,道路橋梁費,街路整備費,需用費 光熱水費,４月分  公共料金支払,"1,749 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月18日,一般会計,土木費,道路橋梁費,交通安全施設費,需用費 光熱水費,４月分  公共料金支払,"4,098 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月19日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料　東村山3・4・11,"3,892,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月19日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,路面補修工事（29北北の24）,"31,300,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月19日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,路面補修工事（29北北の１２）,"15,500,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月20日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,中藤歩道橋維持工事（塗装）,"4,200,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,交通安全施設費,補償補填及賠償金,物件移転補償料　主要地方道第１７号,"56,861,029 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"2,419 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月24日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"3,909 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"11,680 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"20,325 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,水防費,需用費 光熱水費,４月分  公共料金支払,"2,870 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,街路整備費,需用費 光熱水費,４月分  公共料金支払,"35,061 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"3,658 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月26日,一般会計,土木費,道路橋梁費,道路維持費,需用費 光熱水費,４月分  公共料金支払,"33,401 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月27日,一般会計,土木費,道路橋梁費,街路整備費,補償補填及賠償金,物件移転補償料　小平3・2・8及び国分寺3・2・8,"21,440,952 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月27日,一般会計,土木費,河川海岸費,中小河川整備費,補償補填及賠償金,物件移転補償料　奈良橋川河川整備事業,"2,480,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月27日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,路面補修工事（29北北の２５）,"11,600,000 "
建設局,北多摩北部建設事務所,庶務課,平成30年04月27日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,路面補修工事（29北北の23・歩道改善）,"40,000,000 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月11日,一般会計,土木費,土木管理費,管理費,需用費 一般需用費,平成30年度少額支払案件に係る経費の資金前渡,"100,000 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月11日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,平成30年度少額支払案件に係る経費の資金前渡,"50,000 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月11日,一般会計,土木費,土木管理費,土木技術支援・人材育成センター費,需用費 一般需用費,平成30年度少額支払い案件に係る経費の資金前渡,"100,000 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月11日,一般会計,土木費,土木管理費,土木技術支援・人材育成センター費,役務費,平成30年度少額支払案件に係る経費の資金前渡,"50,000 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月23日,一般会計,土木費,土木管理費,土木技術支援・人材育成センター費,負担金補助及交付金,「政策研究大学院大学」授業料（前期分）の支出,"267,900 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月26日,一般会計,土木費,土木管理費,管理費,役務費,郵券の購入に係る資金の支出について,"46,300 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月26日,一般会計,土木費,土木管理費,土木技術支援・人材育成センター費,需用費 光熱水費,水道使用料の支出について（戸田橋実験場）,"2,916 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月26日,一般会計,土木費,土木管理費,管理費,需用費 光熱水費,４月分  公共料金支払,"149,257 "
建設局,土木技術支援・人材育成センター,技術支援課,平成30年04月26日,一般会計,土木費,土木管理費,土木技術支援・人材育成センター費,需用費 光熱水費,４月分  公共料金支払,"1,405 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,使用料及賃借料,有料道路利用に伴う経費の支出(4月分）,"30,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,管理費,需用費 光熱水費,ガソリンの購入に伴う経費の支出について（４月分）,"20,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金の準備（４月分）,"50,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,管理費,役務費,複数の少額支払案件に係る前渡金の準備（４月分）,"16,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金の準備（４月分）,"100,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園管理費,役務費,複数の少額支払案件に係る前渡金の準備（４月分）,"28,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,需用費 一般需用費,複数の少額支払案件に係る前渡金の準備（４月分）,"90,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,使用料及賃借料,複数の少額支払案件に係る前渡金の準備（４月分）,"16,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月09日,一般会計,土木費,公園霊園費,管理費,役務費,ごみ処理券の購入,"25,080 "
建設局,東部公園緑地事務所,庶務課,平成30年04月11日,一般会計,土木費,公園霊園費,公園整備費,役務費,石神井公園便所改築工事４号便所工事完了通知手数料,"12,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月11日,一般会計,土木費,公園霊園費,公園整備費,役務費,旧浜離宮庭園茶屋復元に関する分科会ほか速記委託,"335,664 "
建設局,東部公園緑地事務所,庶務課,平成30年04月11日,一般会計,土木費,公園霊園費,管理費,役務費,郵便切手等の購入（資金前渡及び精算）,"116,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月17日,一般会計,土木費,公園霊園費,公園管理費,使用料及賃借料,土地の使用料の支出について（東綾瀬公園）,"5,026,740 "
建設局,東部公園緑地事務所,庶務課,平成30年04月19日,一般会計,土木費,公園霊園費,公園整備費,役務費,郵送料の支出に伴う資金前渡,"52,256 "
建設局,東部公園緑地事務所,庶務課,平成30年04月24日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償契約(上板橋公園)(残額金),"6,980,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月24日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償契約(篠崎公園)(残額金),"13,485,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月24日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償契約(篠崎公園)(残額金),"504,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月25日,一般会計,土木費,公園霊園費,公園整備費,使用料及賃借料,複数の少額支払案件に係る前渡金の準備(４月分)その２,"9,000 "
建設局,東部公園緑地事務所,庶務課,平成30年04月26日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,４月分  公共料金支払,"96,302 "
建設局,東部公園緑地事務所,庶務課,平成30年04月26日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,４月分  公共料金支払,"2,272,094 "
建設局,東部公園緑地事務所,庶務課,平成30年04月27日,一般会計,土木費,公園霊園費,公園整備費,補償補填及賠償金,物件移転補償契約(上板橋公園)(前払金),"48,906,915 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,管理費,役務費,少額支払案件に係る資金前渡の支出及び精算について,"30,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,少額支払案件に係る資金前渡の支出及び精算について,"10,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園管理費,需用費 一般需用費,少額支払案件に係る資金前渡の支出及び精算について,"80,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,需用費 一般需用費,少額支払案件に係る資金前渡の支出及び精算について,"80,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,使用料及賃借料,少額支払案件に係る資金前渡の支出及び精算について,"40,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月02日,一般会計,土木費,公園霊園費,公園整備費,役務費,少額支払案件に係る資金前渡の支出及び精算について,"60,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月23日,一般会計,土木費,公園霊園費,公園整備費,役務費,建築基準法関係申請手数料に要する資金前渡及び精算,"12,000 "
建設局,西部公園緑地事務所,庶務課,平成30年04月24日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,４月分  公共料金支払,"18,980 "
建設局,西部公園緑地事務所,庶務課,平成30年04月26日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,４月分  公共料金支払,"378,935 "
建設局,西部公園緑地事務所,庶務課,平成30年04月26日,一般会計,土木費,公園霊園費,公園管理費,需用費 光熱水費,４月分  公共料金支払,"17,257 "
建設局,西部公園緑地事務所,庶務課,平成30年04月26日,一般会計,土木費,公園霊園費,管理費,需用費 光熱水費,４月分  公共料金支払,"3,963 "
建設局,江東治水事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,複数の少額支払案件に係る資金前渡（4月分）,"5,000 "
建設局,江東治水事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,河川維持費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"105,000 "
建設局,江東治水事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,高潮防御施設費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"105,000 "
建設局,江東治水事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,高潮防御施設費,役務費,複数の少額支払案件に係る資金前渡（4月分）,"40,000 "
建設局,江東治水事務所,庶務課,平成30年04月02日,一般会計,土木費,河川海岸費,高潮防御施設費,使用料及賃借料,複数の少額支払案件に係る資金前渡（4月分）,"45,000 "
建設局,江東治水事務所,庶務課,平成30年04月12日,一般会計,土木費,河川海岸費,高潮防御施設費,補償補填及賠償金,損害賠償<隅田川(千住桜木一丁目地区)築堤工事(２)>,"781,812 "
建設局,江東治水事務所,庶務課,平成30年04月13日,一般会計,土木費,河川海岸費,高潮防御施設費,旅費 普通旅費,管外出張旅費の支出及び精算について(4/19〜4/20),"160,360 "
建設局,江東治水事務所,庶務課,平成30年04月18日,一般会計,土木費,河川海岸費,高潮防御施設費,旅費 普通旅費,管外出張旅費の支出及び精算について(4/19〜4/20),"30,994 "
建設局,江東治水事務所,庶務課,平成30年04月18日,一般会計,土木費,河川海岸費,高潮防御施設費,旅費 普通旅費,管外出張旅費の支出及び精算について(4/19〜4/20),"93,130 "
建設局,江東治水事務所,庶務課,平成30年04月18日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"5,386 "
建設局,江東治水事務所,庶務課,平成30年04月19日,一般会計,土木費,河川海岸費,高潮防御施設費,役務費,建築基準法に基づく計画通知の手数料(木下川管理AB棟),"18,800 "
建設局,江東治水事務所,庶務課,平成30年04月19日,一般会計,土木費,河川海岸費,管理費,負担金補助及交付金,認定電気工事従事者認定講習受講に伴う資金前渡,"62,500 "
建設局,江東治水事務所,庶務課,平成30年04月19日,一般会計,土木費,河川海岸費,管理費,役務費,認定電気工事従事者認定講習受講に伴う資金前渡,432 
建設局,江東治水事務所,庶務課,平成30年04月23日,一般会計,土木費,河川海岸費,河川維持費,役務費,有料ごみ処理券の購入,"49,400 "
建設局,江東治水事務所,庶務課,平成30年04月24日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"5,045 "
建設局,江東治水事務所,庶務課,平成30年04月24日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"3,628 "
建設局,江東治水事務所,庶務課,平成30年04月25日,一般会計,土木費,河川海岸費,河川維持費,使用料及賃借料,江東変電所無線鉄塔賃借料(4〜9月分),"1,491,696 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,高潮防御施設費,役務費,建築基準法に基づく計画通知の手数料(新小名木管理棟),"19,000 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"5,347 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"7,651 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"212,383 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"316,310 "
建設局,江東治水事務所,庶務課,平成30年04月26日,一般会計,土木費,河川海岸費,河川維持費,需用費 光熱水費,４月分  公共料金支払,"109,067 "
産業労働局,総務部,企画計理課,平成30年04月06日,一般会計,産業労働費,産業労働管理費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡の支出(4月分・一需）,"200,000 "
産業労働局,総務部,企画計理課,平成30年04月06日,一般会計,産業労働費,産業労働管理費,管理費,役務費,少額支払案件に係る資金前渡の支出(4月分・役務),"10,000 "
産業労働局,総務部,企画計理課,平成30年04月19日,一般会計,産業労働費,産業労働管理費,管理費,需用費 一般需用費,トナーカートリッジ(ブラック)外4点の購入,"280,897 "
産業労働局,総務部,総務課,平成30年04月16日,一般会計,産業労働費,産業労働管理費,管理費,需用費 一般需用費,少額支払案件に関する資金前渡（４月分）,"100,000 "
産業労働局,総務部,総務課,平成30年04月16日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,少額支払案件に関する資金前渡（４月分）,"100,000 "
産業労働局,総務部,総務課,平成30年04月25日,一般会計,産業労働費,産業労働管理費,管理費,需用費 一般需用費,トナーカートリッジの購入,"225,072 "
産業労働局,総務部,職員課,平成30年04月19日,一般会計,産業労働費,産業労働管理費,管理費,役務費,少額支払案件に係る前渡金の支出（役務費・４月分）,"50,000 "
産業労働局,総務部,職員課,平成30年04月19日,一般会計,産業労働費,産業労働管理費,管理費,需用費 一般需用費,少額支払案件に係る前渡金の支出（一般需用費・４月）,"50,000 "
産業労働局,総務部,職員課,平成30年04月19日,一般会計,産業労働費,産業労働管理費,管理費,報償費,少額支払案件に係る前渡金の支出（報償費・４月分）,"30,000 "
産業労働局,総務部,職員課,平成30年04月24日,一般会計,産業労働費,産業労働管理費,管理費,役務費,自動車任意保険契約に伴う継続支払,"71,900 "
産業労働局,総務部,職員課,平成30年04月26日,一般会計,産業労働費,産業労働管理費,管理費,報償費,30局研修「新任研修（前期）」外部講師謝金の支出,"62,600 "
産業労働局,雇用就業部,調整課,平成30年04月11日,一般会計,産業労働費,労働費,職業能力開発費,需用費 一般需用費,少額支払案件の支出について（4月分）,"140,000 "
産業労働局,雇用就業部,調整課,平成30年04月11日,一般会計,産業労働費,労働費,職業能力開発費,使用料及賃借料,常時必要とする資金の前渡について,"100,000 "
産業労働局,雇用就業部,調整課,平成30年04月16日,一般会計,産業労働費,労働費,労政費,需用費 一般需用費,少額支払案件に係る資金前渡(労政費/調整課/一需)4月,"120,000 "
産業労働局,雇用就業部,調整課,平成30年04月16日,一般会計,産業労働費,労働費,労政費,役務費,少額支払案件に係る資金前渡(労政費/調整課/役務)4月,"20,000 "
産業労働局,雇用就業部,調整課,平成30年04月17日,一般会計,産業労働費,労働費,就業促進費,役務費,少額支払案件に係る資金前渡の支出（促進費４月分）,"20,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月06日,一般会計,産業労働費,労働費,労政費,貸付金,30年度従業員融資(個人、子育て介護、家内)の資金預託,"217,500,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月06日,一般会計,産業労働費,労働費,労政費,役務費,電話回線の増線工事に関わる支出（歌舞伎町分室）,"1,944 "
産業労働局,雇用就業部,労働環境課,平成30年04月10日,一般会計,産業労働費,労働費,労政費,貸付金,30年度中小企業従業員融資(子育て・介護)の資金貸付,"20,922,469 "
産業労働局,雇用就業部,労働環境課,平成30年04月13日,一般会計,産業労働費,労働費,労政費,需用費 一般需用費,少額支払に係る前渡金の支出（0041・4月分）,"100,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月13日,一般会計,産業労働費,労働費,労政費,役務費,少額支払案件に係る前渡金の支出（0041・4月分）,"50,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月13日,一般会計,産業労働費,労働費,労政費,需用費 一般需用費,少額支払案件に係る前渡金の支出,"100,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月13日,一般会計,産業労働費,労働費,労政費,役務費,少額支払案件に係る前渡金の支出（0104・4月分）,"50,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月13日,一般会計,産業労働費,労働費,労政費,役務費,電話交換機の増設工事に関わる支出及び清算,"86,940 "
産業労働局,雇用就業部,労働環境課,平成30年04月16日,一般会計,産業労働費,労働費,労政費,需用費 一般需用費,少額支払案件に係る前渡金の支出（４月分）,"50,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月25日,一般会計,産業労働費,労働費,労政費,負担金補助及交付金,K.I.S飯田橋６階 照明点灯区分変更工事の支払及び精算,"270,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月25日,一般会計,産業労働費,労働費,労政費,役務費,テレビ会議システムのプロバイダ料金の支出について,"2,160 "
産業労働局,雇用就業部,労働環境課,平成30年04月25日,一般会計,産業労働費,労働費,労政費,役務費,テレビ会議システムのインターネット料金の支出,"11,664 "
産業労働局,雇用就業部,労働環境課,平成30年04月27日,一般会計,産業労働費,労働費,労政費,負担金補助及交付金,第８９回メーデー中央実行委員会への補助金の支出,"1,450,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月27日,一般会計,産業労働費,労働費,労政費,負担金補助及交付金,第８９回中央メーデー実行委員会への補助金の支出,"260,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月27日,一般会計,産業労働費,労働費,労政費,負担金補助及交付金,第８９回日比谷メーデー実行委員会への補助金の支出,"260,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月27日,一般会計,産業労働費,労働費,労政費,使用料及賃借料,労働環境に係る経費の支出（4、5月分）,"472,000 "
産業労働局,雇用就業部,労働環境課,平成30年04月27日,一般会計,産業労働費,労働費,労政費,投資及出資金,働くパパママ育休取得応援事業の実施に係る出えん,"1,403,000,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月12日,一般会計,産業労働費,労働費,就業促進費,負担金補助及交付金,平成30年度城北労働・福祉センター補助金(第1四半期),"18,319,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月12日,一般会計,産業労働費,労働費,就業促進費,負担金補助及交付金,東京しごと財団に対する補助金支出（第１四半期）,"478,456,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月12日,一般会計,産業労働費,労働費,就業促進費,投資及出資金,若者正社員チャレンジ事業基金に係る出えん金の支出,"616,958,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月12日,一般会計,産業労働費,労働費,就業促進費,投資及出資金,ミドルチャレンジ事業に係る出えん金の支出について,"201,055,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月12日,一般会計,産業労働費,労働費,就業促進費,投資及出資金,東京しごと塾事業に係る出えん金の支出について,"204,242,000 "
産業労働局,雇用就業部,就業推進課,平成30年04月13日,一般会計,産業労働費,労働費,就業促進費,委託料,中小企業障害者雇用応援連携事業に係る委託費の支出,"21,103,283 "
産業労働局,雇用就業部,就業推進課,平成30年04月16日,一般会計,産業労働費,労働費,就業促進費,委託料,東京都しごとセンター管理運営業務に要する経費の支出,"678,051,000 "
