公金支出情報（平成３１年４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,中央図書館管理部,総務課,平成31年04月08日,一般会計,教育費,社会教育費,社会教育施設管理費,役務費,郵券の購入に要する経費の支出,"55,350 "
教育庁,中央図書館管理部,総務課,平成31年04月09日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 一般需用費,雑誌の購入　月刊清流,"8,000 "
教育庁,中央図書館管理部,総務課,平成31年04月09日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 一般需用費,新聞の購入　ＥＬ Pais（中央図書館）,"299,700 "
教育庁,中央図書館管理部,総務課,平成31年04月09日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 一般需用費,新聞の購入　東亜日報（中央図書館）,"52,800 "
教育庁,中央図書館管理部,総務課,平成31年04月11日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 一般需用費,洋雑誌の購入（概算契約）,"10,520,000 "
教育庁,中央図書館管理部,総務課,平成31年04月24日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 一般需用費,新聞の購入　ThefinancialTimes（中央図書館）,"117,000 "
教育庁,中央図書館管理部,総務課,平成31年04月24日,一般会計,教育費,社会教育費,社会教育施設管理費,負担金補助及交付金,「デジタル情報記録アドバイザー資格講座」の受講経費,"16,000 "
教育庁,中央図書館管理部,総務課,平成31年04月24日,一般会計,教育費,社会教育費,社会教育施設管理費,役務費,「デジタル情報記録アドバイザー資格講座」の受講経費,216 
教育庁,中央図書館管理部,総務課,平成31年04月26日,一般会計,教育費,社会教育費,社会教育施設管理費,需用費 光熱水費,４月分  公共料金支払,"194,639 "
教育庁,多摩教育事務所,管理課,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,需用費 光熱水費,複数の少額支払案件に係る資金前渡について,"5,000 "
教育庁,多摩教育事務所,管理課,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,需用費 一般需用費,複数の少額支払案件に係る資金前渡,"80,000 "
教育庁,多摩教育事務所,管理課,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,役務費,複数の少額支払案件に係る資金前渡,"15,000 "
教育庁,教育庁大島出張所,,平成31年04月09日,一般会計,教育費,福利厚生費,住宅管理費,役務費,少額支払案件に係る資金前渡（住宅・役務費）,"5,000 "
教育庁,教育庁大島出張所,,平成31年04月09日,一般会計,教育費,教育管理費,出張所費,需用費 一般需用費,少額支払案件に係る資金前渡（出張所・一般需用費）,"90,000 "
教育庁,教育庁大島出張所,,平成31年04月09日,一般会計,教育費,教育管理費,出張所費,役務費,少額支払案件に係る資金前渡（出張所・役務費）,"5,000 "
教育庁,教育庁大島出張所,,平成31年04月09日,一般会計,教育費,福利厚生費,住宅管理費,需用費 一般需用費,少額支払案件に係る資金前渡（住宅・一般需用費）,"200,000 "
教育庁,教育庁大島出張所,,平成31年04月15日,一般会計,教育費,教育管理費,出張所費,役務費,郵券の購入,"33,610 "
教育庁,教育庁大島出張所,,平成31年04月15日,一般会計,教育費,教育管理費,出張所費,役務費,庁有車の自動車保険契約の申し込みについて,"22,890 "
教育庁,教育庁大島出張所,,平成31年04月17日,一般会計,教育費,小中学校費,中学校管理費,旅費 特別旅費,管内町村立中学校教職員の赴任旅費の支出（新規採用）,"193,612 "
教育庁,教育庁大島出張所,,平成31年04月22日,一般会計,教育費,福利厚生費,住宅管理費,工事請負費,大島（家の上）住宅床改修工事,"224,100 "
教育庁,教育庁大島出張所,,平成31年04月22日,一般会計,教育費,小中学校費,小学校管理費,旅費 特別旅費,管内町村立小学校教職員の赴任旅費の支出（新規採用）,"66,224 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,福利厚生費,住宅管理費,工事請負費,大島（八重川）住宅駐輪場改修工事,"282,960 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,福利厚生費,住宅管理費,工事請負費,大島（岡田）住宅床改修工事,"182,520 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,平成３１年４月１５日締切分旅費の支出（指導主事）,"15,860 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,平成３１年４月１５日締切分旅費の支出（指導主事）,"77,910 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,教育管理費,出張所費,旅費 普通旅費,平成３１年４月１５日締切分旅費の支出,"39,573 "
教育庁,教育庁大島出張所,,平成31年04月24日,一般会計,教育費,教育指導奨励費,指導研修費,旅費 普通旅費,平成３１年４月１５日締切分旅費の支出,"37,210 "
教育庁,教育庁三宅出張所,,平成31年04月04日,一般会計,教育費,福利厚生費,住宅管理費,需用費 一般需用費,少額支払案件に係る前渡金の支出(住宅管理費・一般需,"150,000 "
教育庁,教育庁三宅出張所,,平成31年04月05日,一般会計,教育費,教育管理費,管理費,委託料,平成31年度細菌検査に要する費用（委託料）,"5,760 "
教育庁,教育庁三宅出張所,,平成31年04月15日,一般会計,教育費,教育管理費,出張所費,需用費 一般需用費,少額支払案件に係る前渡金の支出（出張所費・一般需用,"50,000 "
教育庁,教育庁三宅出張所,,平成31年04月15日,一般会計,教育費,教育管理費,出張所費,役務費,少額支払案件に係る前渡金の支出(出張所費・役務費),"35,000 "
教育庁,教育庁八丈出張所,,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,需用費 光熱水費,複数の少額支払案件に係る前渡金の請求及び精算,"20,000 "
教育庁,教育庁八丈出張所,,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,需用費 一般需用費,複数の少額支払案件に係る前渡金の請求及び精算,"30,000 "
教育庁,教育庁八丈出張所,,平成31年04月01日,一般会計,教育費,教育管理費,出張所費,役務費,複数の少額支払案件に係る前渡金の請求及び精算,"20,000 "
教育庁,教育庁八丈出張所,,平成31年04月01日,一般会計,教育費,福利厚生費,住宅管理費,需用費 一般需用費,少額支払い案件に係る前渡金の請求及び精算（住宅）,"200,000 "
教育庁,教育庁八丈出張所,,平成31年04月05日,一般会計,教育費,教育管理費,出張所費,役務費,平成３１年度庁有車の任意保険加入に係る費用の支出,"62,010 "
教育庁,教育庁八丈出張所,,平成31年04月09日,一般会計,教育費,福利厚生費,住宅管理費,役務費,教職員住宅荷物運搬,"226,800 "
教育庁,教育庁八丈出張所,,平成31年04月15日,一般会計,教育費,教育管理費,出張所費,需用費 一般需用費,気泡緩衝材外１点の買入れ,"11,870 "
教育庁,教育庁八丈出張所,,平成31年04月19日,一般会計,教育費,教育管理費,出張所費,役務費,教職員住宅水道閉栓（休止）手数料の支出及び精算,"19,440 "
教育庁,教育庁八丈出張所,,平成31年04月22日,一般会計,教育費,福利厚生費,住宅管理費,需用費 一般需用費,少額支払い案件に係る前渡金の請求及び精算（住宅）,"115,560 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,役務費,研修実施に伴う会場使用料等の支出,864 
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,研修実施に伴う会場使用料等の支出,"863,280 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,複数の少額支払案件に係る前渡金の準備について,"200,000 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,役務費,複数の少額支払案件に係る前渡金の準備について,"20,000 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,複数の少額支払案件に係る前渡金の準備について,"20,000 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導施設管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金の準備について,"55,000 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導施設管理費,役務費,複数の少額支払案件に係る前渡金の準備について,"5,000 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導施設管理費,役務費,メールセキュリティソフトウェア保守に係る代金の支出,"78,192 "
教育庁,東京都教職員研修センター,総務課,平成31年04月01日,一般会計,教育費,教育指導奨励費,指導研修費,使用料及賃借料,著作物複写利用許諾契約の係る代金の支出,"16,588 "
教育庁,東京都教職員研修センター,総務課,平成31年04月17日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,回転椅子 外１点の購入,"74,196 "
教育庁,東京都教職員研修センター,総務課,平成31年04月18日,一般会計,教育費,教育指導奨励費,指導施設管理費,需用費 一般需用費,追録の購入,"41,092 "
教育庁,東京都教職員研修センター,総務課,平成31年04月26日,一般会計,教育費,教育指導奨励費,指導施設管理費,需用費 光熱水費,４月分  公共料金支払,"517,558 "
教育庁,東京都教育相談センター,,平成31年04月05日,一般会計,教育費,教育指導奨励費,指導施設管理費,需用費 一般需用費,少額支払案件の資金前渡及び精算について,"200,000 "
教育庁,東京都教育相談センター,,平成31年04月05日,一般会計,教育費,教育指導奨励費,指導施設管理費,役務費,少額支払案件の資金前渡及び精算について,"100,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,少額支払案件に係る資金前渡（中学　一般需用費4月）,"210,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,役務費,少額支払案件に係る資金前渡（中学　役務費4月）,"30,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,少額支払案件（負担金補助及交付金　4月）,"40,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件に係る資金前渡（保健　一般需用費4月）,"10,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,少額支払案件に係る資金前渡（保健　役務費4月）,"10,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,交際費,常時必要とする資金に係る資金前渡（交際費　4月）,"20,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,常時必要とする資金（使用料及賃借料　4月）,"20,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月11日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,学校保存食費（牛乳）の購入に係る経費（４月分）,684 
教育庁,白鴎高等学校附属中学校,,平成31年04月24日,一般会計,教育費,小中学校費,中学校管理費,需用費 光熱水費,４月分  公共料金支払,"225,220 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,報償費,第１学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,役務費,第１学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,第１学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,報償費,第２学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,役務費,第２学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,第２学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,報償費,第３学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,役務費,第３学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,第３学年校外学習に伴う緊急対策費の資金前渡について,"5,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,第３学年校外学習に伴う施設入場料の資金前渡について,"4,500 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,第３学年芸術鑑賞に伴う観劇チケット代の資金前渡,"20,000 "
教育庁,白鴎高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,中学第２学年校外学習生徒引率旅費の支出について,"37,638 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,交際費,複数の少額支払い案件に係る資金前渡に要する資金,"10,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,複数の少額支払い案件に係る資金前渡に要する資金,"187,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,入学検査費,需用費 一般需用費,複数の少額支払い案件に係る資金前渡に要する資金,"20,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数の少額支払い案件に係る資金前渡に要する資金,"20,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,複数の少額支払い案件に係る資金前渡に要する資金,"20,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,役務費,複数の少額支払い案件に係る資金前渡に要する資金,"15,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数の少額支払い案件に係る資金前渡に要する資金,"10,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数の少額支払い案件に係る資金前渡に要する資金,"3,000 "
教育庁,両国高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,複数の少額支払い案件に係る資金前渡に要する資金,"15,000 "
教育庁,両国高等学校附属中学校,,平成31年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度学校給食保存用食材購入費の支出,"13,536 "
教育庁,両国高等学校附属中学校,,平成31年04月24日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,中学１学年　遠足生徒引率に伴う旅費の支出,"30,020 "
教育庁,両国高等学校附属中学校,,平成31年04月25日,一般会計,教育費,小中学校費,中学校管理費,役務費,遠足に伴う費用の支出について,"97,200 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"250,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,役務費,複数の少額支払案件に係る資金前渡（4月分）,"30,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,入学検査費,需用費 一般需用費,複数の少額支払案件に係る資金前渡（4月分）,"20,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,部活動大会参加費に要する経費の資金前渡,"50,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,交際費,平成31年度　交際費の資金前渡,"20,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,平成31年度　タクシー借上げ経費（4月分）,"30,000 "
教育庁,武蔵高等学校附属中学校,,平成31年04月17日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,結い体験　実地踏査,"26,720 "
教育庁,武蔵高等学校附属中学校,,平成31年04月22日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,五色百人一首外47点の買入れ,"234,199 "
教育庁,武蔵高等学校附属中学校,,平成31年04月22日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,室内楽部定期演奏会に係るホール使用料の資金前渡,"53,600 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,役務費,少額支払案件（役務費・４月分）,"10,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,少額支払案件（使用料及賃借料・４月分）,"20,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,少額支払案件（負担金補助及交付金・４月分）,"10,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,負担金補助及交付金に係る資金前渡（４月分）,"60,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,交際費,交際費,"10,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件（中学給食・一般需用費）,"20,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,少額支払案件（中学保健・一般需用費）,"10,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,入学検査費,需用費 一般需用費,少額支払案件（入学検査費・一般需用費）,"10,000 "
教育庁,富士高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,少額支払案件（中学管理・一般需用費）,"220,000 "
教育庁,富士高等学校附属中学校,,平成31年04月10日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,給食用保存食費及び保存食材費（４月分）,"14,053 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,平成31年度少額支払案件（中学一般需用費4月分）,"225,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,役務費,平成31年度少額支払案件（中学役務費4月分）,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,入学検査費,需用費 一般需用費,平成31年度少額支払案件（中学入選一般需用費4月分）,"20,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度少額支払案件（中学給食一般需用費4月分）,"30,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,平成31年度少額支払案件（中学給食役務費4月分）,"5,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,交際費,平成31年度常時準備金（交際費）の支出,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月01日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,平成31年度常時準備金（生徒搬送費・使用料及賃借料）,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月02日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,平成31年度少額支払案件（中学使用料及賃借料）,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月08日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,東京都中学校バスケットボール部大会参加費の資金前渡,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月08日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度保存食及び保存食材等購入経費の支出4月,"14,322 "
教育庁,大泉高等学校附属中学校,,平成31年04月10日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,中学第３ブロックソフトテニス大会参加費の支出,"5,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月16日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,スクールプランニングノートの購入,"82,080 "
教育庁,大泉高等学校附属中学校,,平成31年04月18日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,中学校春季バドミントン大会参加費の支出,"10,000 "
教育庁,大泉高等学校附属中学校,,平成31年04月19日,一般会計,教育費,小中学校費,中学校管理費,旅費 普通旅費,課題発掘セミナー（中学3年）に伴う旅費の支出,"21,788 "
教育庁,大泉高等学校附属中学校,,平成31年04月22日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,耐熱樹脂製ラックの購入,"188,352 "
教育庁,大泉高等学校附属中学校,,平成31年04月24日,一般会計,教育費,小中学校費,中学校管理費,負担金補助及交付金,練馬区中学校春季卓球大会参加費の支出,"1,500 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数少額支払案件に係る前渡金,"240,000 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,複数少額支払案件に係る前渡金,"15,000 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数少額支払案件に係る前渡金,"20,000 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,複数少額支払案件に係る前渡金,"10,000 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,複数少額支払案件に係る前渡金,"10,000 "
教育庁,一橋高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,役務費,複数少額支払案件に係る前渡金,"5,000 "
教育庁,一橋高等学校,,平成31年04月15日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,給食運営に伴う保存食費・保存食材費の支出について,"9,378 "
教育庁,一橋高等学校,,平成31年04月16日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"316,740 "
教育庁,一橋高等学校,,平成31年04月24日,一般会計,教育費,教育管理費,学校保健給食費,報償費,平成31年度健康診断臨時医師等謝礼金の支出,"336,468 "
教育庁,一橋高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,常時必要とする資金に係る前渡金（使用料及賃借料）,"10,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成31年度　複数少額支払案件に係る資金前渡　4月分,"205,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度　複数少額支払案件に係る資金前渡　4月分,"10,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,入学検査費,需用費 一般需用費,平成31年度　複数少額支払案件に係る資金前渡　4月分,"70,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,平成31年度　複数少額支払案件に係る資金前渡　4月分,"15,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,来客用茶葉の購入（常時費用　交際費）4月分,"10,000 "
教育庁,日比谷高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,タクシー雇上げ（常時費用　使用料及賃借料）4月分,"10,000 "
教育庁,日比谷高等学校,,平成31年04月05日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,第72回全国高等学校長協会総会・研究協議会参加に伴う,"3,000 "
教育庁,日比谷高等学校,,平成31年04月05日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,第72回全国高等学校長協会総会・研究協議会参加に伴う,"2,000 "
教育庁,日比谷高等学校,,平成31年04月18日,一般会計,教育費,高等学校費,入学検査費,役務費,入学者選抜学力検査問題に係る著作権料等の資金前渡,"2,160 "
教育庁,日比谷高等学校,,平成31年04月19日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,教務手帳外3点の買入れ,"249,480 "
教育庁,日比谷高等学校,,平成31年04月23日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,指導用写真の印刷(第2学年),"139,968 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,教育管理費,学校保健給食費,報償費,平成31年度定期健康診断に係る臨時医師等の謝礼金支出,"243,700 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足に伴う教育旅行用レンタル携帯電話使用料,"2,808 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,役務費,遠足に伴う教育旅行用レンタル携帯電話使用料,"1,037 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足に伴う入場料等の資金前渡,"19,500 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,遠足に伴う入場料等の資金前渡について (第１学年),"10,800 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,入学検査費,需用費 一般需用費,入学者選抜学力検査問題作成用資料購入に伴う資金前渡,"30,000 "
教育庁,日比谷高等学校,,平成31年04月25日,一般会計,教育費,高等学校費,管理費,旅費 普通旅費,第1学年遠足生徒引率に伴う旅費の支出について,"44,080 "
教育庁,日比谷高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"242,454 "
教育庁,日比谷高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"321,326 "
教育庁,三田高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡について（4月）,"270,000 "
教育庁,三田高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,複数の少額支払案件に係る資金前渡について（4月）,"30,000 "
教育庁,三田高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,平成31年度　交際費の支出及び精算について（4月分）,"10,000 "
教育庁,三田高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成31年度 タクシー代の支出及び精算について（4月）,"10,000 "
教育庁,三田高等学校,,平成31年04月16日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"266,173 "
教育庁,三田高等学校,,平成31年04月26日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,４月分  公共料金支払,"538,243 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,報償費,平成31年度少額支払案件に係る資金前渡（４月分）,"5,000 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,交際費,平成31年度少額支払案件に係る資金前渡（４月分）,"5,000 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成31年度少額支払案件に係る資金前渡（４月分）,"220,000 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,役務費,平成31年度少額支払案件に係る資金前渡（４月分）,"30,000 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成31年度少額支払案件に係る資金前渡（４月分）,"10,000 "
教育庁,大崎高等学校,,平成31年04月01日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,平成31年度少額支払案件に係る資金前渡（４月分）,"10,000 "
