公金支出情報（平成３０年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
建設局,道路管理部,管理課,平成30年05月07日,一般会計,土木費,道路橋梁費,交通安全施設費,使用料及賃借料,平成29年度チケットによるタクシー利用料金（3月分）,"27,733 "
建設局,道路管理部,管理課,平成30年05月08日,一般会計,土木費,道路橋梁費,道路維持費,委託料,落書き現況調査委託,"2,073,600 "
建設局,道路管理部,管理課,平成30年05月09日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（三の４）（単価契約）,"8,459,496 "
建設局,道路管理部,管理課,平成30年05月09日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（二の３）,"8,134,179 "
建設局,道路管理部,管理課,平成30年05月09日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（一の１）（単価契約）,"7,649,442 "
建設局,道路管理部,管理課,平成30年05月09日,一般会計,土木費,道路橋梁費,道路維持費,委託料,横断歩道橋清掃委託（単価契約）,"8,178,192 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,橋梁整備費,工事請負費,清洲橋長寿命化工事（塗装）,"186,100,000 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（三の３）（単価契約）,"8,378,750 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（一の２）（単価契約）,"8,380,584 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,橋梁整備費,負担金補助及交付金,行政区域境界市川橋平成29年度橋梁修繕事業(精算払),"25,911,036 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,橋梁維持費,負担金補助及交付金,行政区域境界葛飾橋平成29年度橋梁修繕事業(精算払),"22,906,800 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,道路補修費,負担金補助及交付金,環境対策型舗装事業における補助金（千代田区）,"26,100,000 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,道路補修費,負担金補助及交付金,環境対策型舗装事業における補助金（江東区）,"28,213,200 "
建設局,道路管理部,管理課,平成30年05月10日,一般会計,土木費,道路橋梁費,道路補修費,負担金補助及交付金,環境対策型舗装事業における補助金（府中市）,"12,705,110 "
建設局,道路管理部,管理課,平成30年05月11日,一般会計,土木費,道路橋梁費,道路維持費,負担金補助及交付金,上野地下歩道における光熱水費等の費用負担について,"18,187,645 "
建設局,道路管理部,管理課,平成30年05月14日,一般会計,土木費,道路橋梁費,道路補修費,委託料,大坂橋交差点大気浄化施設保守管理委託（平成29年度）,"6,480,000 "
建設局,道路管理部,管理課,平成30年05月14日,一般会計,土木費,道路橋梁費,道路維持費,委託料,多摩都市モノレール大規模修繕工事,"251,038,656 "
建設局,道路管理部,管理課,平成30年05月14日,一般会計,土木費,道路橋梁費,道路補修費,委託料,多摩都市モノレール大規模修繕工事,"895,920,731 "
建設局,道路管理部,管理課,平成30年05月14日,一般会計,土木費,道路橋梁費,道路管理費,委託料,平成２９年度看板実態調査委託（単価契約）,"12,593,134 "
建設局,道路管理部,管理課,平成30年05月16日,一般会計,土木費,道路橋梁費,道路補修費,工事請負費,道路施設整備工事(29三の2)歩行者専用地下道1号(電気),"199,500,000 "
建設局,道路管理部,管理課,平成30年05月16日,一般会計,土木費,道路橋梁費,交通安全施設費,需用費 一般需用費,複写プリントサービスに関する契約（単価契約）その２,"420,885 "
建設局,道路管理部,管理課,平成30年05月17日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（三の２）（単価契約）,"8,337,687 "
建設局,道路管理部,管理課,平成30年05月17日,一般会計,土木費,道路橋梁費,道路維持費,委託料,路面清掃委託（南西建の１）,"8,889,588 "
建設局,道路管理部,管理課,平成30年05月17日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,栄町一丁目交差点改良工事に関する平成29年度協定,"12,367,080 "
建設局,道路管理部,管理課,平成30年05月21日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,第九次一般橋定期健全度調査委託（一建）,"28,080,000 "
建設局,道路管理部,管理課,平成30年05月21日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,東村山東大和線交差点改良工事における平成29年度協定,"5,487,372 "
建設局,道路管理部,管理課,平成30年05月21日,一般会計,土木費,道路橋梁費,道路維持費,役務費,道路清掃により排出される廃棄物処理手数料の支出,"12,894,295 "
建設局,道路管理部,管理課,平成30年05月22日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,工事委託代金の支出（精算払　橋梁の長寿命化）,"40,890,000 "
建設局,道路管理部,管理課,平成30年05月22日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,工事委託代金の支出（精算払　橋梁の長寿命化）,"40,890,000 "
建設局,道路管理部,管理課,平成30年05月22日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,工事委託代金の支出（精算払　橋梁の長寿命化）,"40,890,000 "
建設局,道路管理部,管理課,平成30年05月22日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,工事委託代金の支出（精算払　橋梁の長寿命化）,"15,511,563 "
建設局,道路管理部,管理課,平成30年05月22日,一般会計,土木費,道路橋梁費,橋梁整備費,委託料,工事委託代金の支出（精算払　橋梁の長寿命化）,"40,890,000 "
建設局,道路管理部,管理課,平成30年05月23日,一般会計,土木費,土木管理費,土木補助費,負担金補助及交付金,平成29年度東京都市町村土木補助費の補助金の支出,"54,151,000 "
建設局,道路管理部,管理課,平成30年05月23日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-多摩）,"141,443,280 "
建設局,道路管理部,管理課,平成30年05月23日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-多摩）,"10,456,780 "
建設局,道路管理部,管理課,平成30年05月23日,一般会計,土木費,道路橋梁費,道路補修費,旅費 普通旅費,旅費の支出について（平成29年3月分）,"11,507 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,負担金補助及交付金,平成29年度区市町村無電柱事業費の補助金支出（現年）,"823,018,239 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,負担金補助及交付金,平成29年度区市町村無電柱事業費の補助金支出（繰越）,"29,925,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"3,618,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"613,548,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"63,720,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"83,160,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"3,164,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"107,449,200 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"396,684,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託協定（譲渡設備・管T-区部・多摩）,"78,155,392 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"32,712,120 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"17,661,240 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"15,968,880 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"467,640 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"56,187,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"996,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"78,459,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"22,101,120 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"33,219,720 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"20,174,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"16,711,920 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"21,813,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"30,962,520 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"17,898,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"356,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"10,071,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"4,080,240 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"24,019,200 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"226,498,826 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"369,360 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"11,816,280 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"307,800 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"3,899,880 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"9,303,120 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"9,474,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"3,406,320 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"1,621,080 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"923,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"21,793,320 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"500,040 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"32,352,480 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"894,240 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"765,720 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"29,079,000 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"1,037,880 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"730,080 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"36,452,160 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"902,880 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"16,905,240 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"623,160 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"49,642,200 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"508,680 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"1,131,840 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"17,474,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"55,301,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"34,592,400 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"14,528,160 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"97,491,600 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路・管T-区部・多摩）,"968,760 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"1,897,743 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"29,330,616 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"3,291,375 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"22,193,014 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"18,941,864 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"87,112,810 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"1,730,246 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"1,593,940 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"7,157,274 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"1,933,816 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"4,226,332 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"2,244,316 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"4,366,624 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"4,006,238 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"2,062,238 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"139,267,383 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"35,473,680 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-多摩）,"38,141,144 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,道路維持費,委託料,千代田区歩行者専用道第５号線の維持管理,"3,507,597 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,道路維持費,委託料,多摩都市モノレール自由通路等管理委託,"50,743,800 "
建設局,道路管理部,管理課,平成30年05月24日,一般会計,土木費,道路橋梁費,交通安全施設費,負担金補助及交付金,平成29年度区市自転車走行空間整備事業（都費補助金）,"58,913,000 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,負担金補助及交付金,平成２９年度区市道路バリアフリー化事業の補助金支出,"135,941,500 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"142,842,396 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"140,655,947 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"26,326,969 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"104,075,004 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"268,302,802 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"136,896,609 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"187,002,299 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"160,500,096 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"105,639,445 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"24,877,891 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"98,237,917 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"380,825,667 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"10,298,471 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"10,154,119 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"299,245,587 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"84,854,084 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"10,214,895 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"60,849,573 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"80,378,025 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"27,140,855 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"11,791,391 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（譲渡設備・管E-区部）,"98,766,733 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"75,696,417 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"49,718,880 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"245,926,738 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"16,373,880 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"58,443,933 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"46,930,246 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"1,639,926 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"8,301,906 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"4,230,025 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"9,251,410 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"6,247,627 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"2,849,278 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"3,620,354 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"62,020,976 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"14,212,800 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"74,494,000 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"4,345,953 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"31,893,155 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"35,734,725 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"6,780,240 "
建設局,道路管理部,管理課,平成30年05月25日,一般会計,土木費,道路橋梁費,交通安全施設費,委託料,電線共同溝工事委託（引込管路工事・管E-区部）,"129,056,432 "
